"site","src","index","date","temp"
"Knysna","SAWS","Knysna/ SAWS",1978-11-01,18.833
"Knysna","SAWS","Knysna/ SAWS",1978-12-01,20.676
"Knysna","SAWS","Knysna/ SAWS",1979-01-01,19.226
"Knysna","SAWS","Knysna/ SAWS",1979-02-01,20.696
"Knysna","SAWS","Knysna/ SAWS",1979-03-01,19.542
"Knysna","SAWS","Knysna/ SAWS",1979-04-01,19.167
"Knysna","SAWS","Knysna/ SAWS",1979-05-01,16.774
"Knysna","SAWS","Knysna/ SAWS",1979-06-01,14.467
"Knysna","SAWS","Knysna/ SAWS",1979-07-01,13.71
"Knysna","SAWS","Knysna/ SAWS",1979-08-01,13.516
"Knysna","SAWS","Knysna/ SAWS",1979-09-01,14.783
"Knysna","SAWS","Knysna/ SAWS",1979-10-01,16.581
"Knysna","SAWS","Knysna/ SAWS",1979-11-01,17.63
"Knysna","SAWS","Knysna/ SAWS",1979-12-01,20.667
"Knysna","SAWS","Knysna/ SAWS",1980-01-01,20.855
"Knysna","SAWS","Knysna/ SAWS",1980-02-01,20.017
"Knysna","SAWS","Knysna/ SAWS",1980-03-01,19.161
"Knysna","SAWS","Knysna/ SAWS",1980-04-01,18.727
"Knysna","SAWS","Knysna/ SAWS",1980-05-01,17.806
"Knysna","SAWS","Knysna/ SAWS",1980-06-01,16.1
"Knysna","SAWS","Knysna/ SAWS",1980-07-01,15.339
"Knysna","SAWS","Knysna/ SAWS",1980-08-01,15.534
"Knysna","SAWS","Knysna/ SAWS",1980-09-01,15.88
"Knysna","SAWS","Knysna/ SAWS",1980-10-01,17
"Knysna","SAWS","Knysna/ SAWS",1980-11-01,18.017
"Knysna","SAWS","Knysna/ SAWS",1980-12-01,20.458
"Knysna","SAWS","Knysna/ SAWS",1981-01-01,20.792
"Knysna","SAWS","Knysna/ SAWS",1981-02-01,19.446
"Knysna","SAWS","Knysna/ SAWS",1981-03-01,19.583
"Knysna","SAWS","Knysna/ SAWS",1981-04-01,19.391
"Knysna","SAWS","Knysna/ SAWS",1981-05-01,16.364
"Knysna","SAWS","Knysna/ SAWS",1981-06-01,14.617
"Knysna","SAWS","Knysna/ SAWS",1981-07-01,14.887
"Knysna","SAWS","Knysna/ SAWS",1981-08-01,14.446
"Knysna","SAWS","Knysna/ SAWS",1981-09-01,15.75
"Knysna","SAWS","Knysna/ SAWS",1981-10-01,17.452
"Knysna","SAWS","Knysna/ SAWS",1981-11-01,19.067
"Knysna","SAWS","Knysna/ SAWS",1981-12-01,19.217
"Knysna","SAWS","Knysna/ SAWS",1982-01-01,22.133
"Knysna","SAWS","Knysna/ SAWS",1982-02-01,21.5
"Knysna","SAWS","Knysna/ SAWS",1982-03-01,19.323
"Knysna","SAWS","Knysna/ SAWS",1982-04-01,16.633
"Knysna","SAWS","Knysna/ SAWS",1982-05-01,16.145
"Knysna","SAWS","Knysna/ SAWS",1982-06-01,16.66
"Knysna","SAWS","Knysna/ SAWS",1982-07-01,14.25
"Knysna","SAWS","Knysna/ SAWS",1982-08-01,14.6
"Knysna","SAWS","Knysna/ SAWS",1982-09-01,14.975
"Knysna","SAWS","Knysna/ SAWS",1982-10-01,16.887
"Knysna","SAWS","Knysna/ SAWS",1982-11-01,18.9
"Knysna","SAWS","Knysna/ SAWS",1982-12-01,20.625
"Knysna","SAWS","Knysna/ SAWS",1983-01-01,22.9
"Knysna","SAWS","Knysna/ SAWS",1983-02-01,22.096
"Knysna","SAWS","Knysna/ SAWS",1983-03-01,21.419
"Knysna","SAWS","Knysna/ SAWS",1983-04-01,18.652
"Knysna","SAWS","Knysna/ SAWS",1983-05-01,16.516
"Knysna","SAWS","Knysna/ SAWS",1983-06-01,15.117
"Knysna","SAWS","Knysna/ SAWS",1983-07-01,14.194
"Knysna","SAWS","Knysna/ SAWS",1983-08-01,14.816
"Knysna","SAWS","Knysna/ SAWS",1983-09-01,15.911
"Knysna","SAWS","Knysna/ SAWS",1983-10-01,16.645
"Knysna","SAWS","Knysna/ SAWS",1983-11-01,19.367
"Knysna","SAWS","Knysna/ SAWS",1983-12-01,21.597
"Knysna","SAWS","Knysna/ SAWS",1984-01-01,18.532
"Knysna","SAWS","Knysna/ SAWS",1984-02-01,19.862
"Knysna","SAWS","Knysna/ SAWS",1984-03-01,16.6
"Knysna","SAWS","Knysna/ SAWS",1984-04-01,15.792
"Knysna","SAWS","Knysna/ SAWS",1984-05-01,16.258
"Knysna","SAWS","Knysna/ SAWS",1984-06-01,15.569
"Knysna","SAWS","Knysna/ SAWS",1984-07-01,15.468
"Knysna","SAWS","Knysna/ SAWS",1984-08-01,14.113
"Knysna","SAWS","Knysna/ SAWS",1984-09-01,15.833
"Knysna","SAWS","Knysna/ SAWS",1984-10-01,17.016
"Knysna","SAWS","Knysna/ SAWS",1984-11-01,16.833
"Knysna","SAWS","Knysna/ SAWS",1984-12-01,18.903
"Knysna","SAWS","Knysna/ SAWS",1985-01-01,21.136
"Knysna","SAWS","Knysna/ SAWS",1985-02-01,19.268
"Knysna","SAWS","Knysna/ SAWS",1985-03-01,20.161
"Knysna","SAWS","Knysna/ SAWS",1985-04-01,19.117
"Knysna","SAWS","Knysna/ SAWS",1985-05-01,16.742
"Knysna","SAWS","Knysna/ SAWS",1985-06-01,15.683
"Knysna","SAWS","Knysna/ SAWS",1985-07-01,14.537
"Knysna","SAWS","Knysna/ SAWS",1985-08-01,14.903
"Knysna","SAWS","Knysna/ SAWS",1985-09-01,16.183
"Knysna","SAWS","Knysna/ SAWS",1985-10-01,17.694
"Knysna","SAWS","Knysna/ SAWS",1985-11-01,17.367
"Knysna","SAWS","Knysna/ SAWS",1985-12-01,17.8
"Knysna","SAWS","Knysna/ SAWS",1986-01-01,20.274
"Knysna","SAWS","Knysna/ SAWS",1986-02-01,20.054
"Knysna","SAWS","Knysna/ SAWS",1986-03-01,18.403
"Knysna","SAWS","Knysna/ SAWS",1986-04-01,18.724
"Knysna","SAWS","Knysna/ SAWS",1986-05-01,17.161
"Knysna","SAWS","Knysna/ SAWS",1986-06-01,16.367
"Knysna","SAWS","Knysna/ SAWS",1986-07-01,14.919
"Knysna","SAWS","Knysna/ SAWS",1986-08-01,15.419
"Knysna","SAWS","Knysna/ SAWS",1986-09-01,16.217
"Knysna","SAWS","Knysna/ SAWS",1986-10-01,16.952
"Knysna","SAWS","Knysna/ SAWS",1986-11-01,17.983
"Knysna","SAWS","Knysna/ SAWS",1986-12-01,19.048
"Knysna","SAWS","Knysna/ SAWS",1987-01-01,20.452
"Knysna","SAWS","Knysna/ SAWS",1987-02-01,22.179
"Knysna","SAWS","Knysna/ SAWS",1987-03-01,20.02
"Knysna","SAWS","Knysna/ SAWS",1987-04-01,18.783
"Knysna","SAWS","Knysna/ SAWS",1987-05-01,17.389
"Knysna","SAWS","Knysna/ SAWS",1987-06-01,15.071
"Knysna","SAWS","Knysna/ SAWS",1987-07-01,15.226
"Knysna","SAWS","Knysna/ SAWS",1987-08-01,15.516
"Knysna","SAWS","Knysna/ SAWS",1987-09-01,15.817
"Knysna","SAWS","Knysna/ SAWS",1987-10-01,16.613
"Knysna","SAWS","Knysna/ SAWS",1987-11-01,16.95
"Knysna","SAWS","Knysna/ SAWS",1987-12-01,19.758
"Knysna","SAWS","Knysna/ SAWS",1988-01-01,21.717
"Knysna","SAWS","Knysna/ SAWS",1988-02-01,17.672
"Knysna","SAWS","Knysna/ SAWS",1988-03-01,15.274
"Knysna","SAWS","Knysna/ SAWS",1988-04-01,16.05
"Knysna","SAWS","Knysna/ SAWS",1988-05-01,16.677
"Knysna","SAWS","Knysna/ SAWS",1988-06-01,15.333
"Knysna","SAWS","Knysna/ SAWS",1988-07-01,15.226
"Knysna","SAWS","Knysna/ SAWS",1988-08-01,15.613
"Knysna","SAWS","Knysna/ SAWS",1988-09-01,15.232
"Knysna","SAWS","Knysna/ SAWS",1988-10-01,16.355
"Knysna","SAWS","Knysna/ SAWS",1988-11-01,15.55
"Knysna","SAWS","Knysna/ SAWS",1988-12-01,17.804
"Knysna","SAWS","Knysna/ SAWS",1989-01-01,17.429
"Knysna","SAWS","Knysna/ SAWS",1989-02-01,14.071
"Knysna","SAWS","Knysna/ SAWS",1989-03-01,17.71
"Knysna","SAWS","Knysna/ SAWS",1989-04-01,16.6
"Knysna","SAWS","Knysna/ SAWS",1989-05-01,15.177
"Knysna","SAWS","Knysna/ SAWS",1989-06-01,14.517
"Knysna","SAWS","Knysna/ SAWS",1989-07-01,13.296
"Knysna","SAWS","Knysna/ SAWS",1989-08-01,14.629
"Knysna","SAWS","Knysna/ SAWS",1989-09-01,16.138
"Knysna","SAWS","Knysna/ SAWS",1989-10-01,16.694
"Knysna","SAWS","Knysna/ SAWS",1989-11-01,18.017
"Knysna","SAWS","Knysna/ SAWS",1989-12-01,20.419
"Knysna","SAWS","Knysna/ SAWS",1990-01-01,21.42
"Knysna","SAWS","Knysna/ SAWS",1990-02-01,19.087
"Knysna","SAWS","Knysna/ SAWS",1990-03-01,14.792
"Knysna","SAWS","Knysna/ SAWS",1990-04-01,14.875
"Knysna","SAWS","Knysna/ SAWS",1990-05-01,16.483
"Knysna","SAWS","Knysna/ SAWS",1990-06-01,15.346
"Knysna","SAWS","Knysna/ SAWS",1990-07-01,15.365
"Knysna","SAWS","Knysna/ SAWS",1990-08-01,15.467
"Knysna","SAWS","Knysna/ SAWS",1990-09-01,16.033
"Knysna","SAWS","Knysna/ SAWS",1990-10-01,16.774
"Knysna","SAWS","Knysna/ SAWS",1990-11-01,17.6
"Knysna","SAWS","Knysna/ SAWS",1990-12-01,19.327
"Knysna","SAWS","Knysna/ SAWS",1991-01-01,20.462
"Knysna","SAWS","Knysna/ SAWS",1991-02-01,19.812
"Knysna","SAWS","Knysna/ SAWS",1991-03-01,18.904
"Knysna","SAWS","Knysna/ SAWS",1991-04-01,17.25
"Knysna","SAWS","Knysna/ SAWS",1991-05-01,16.684
"Knysna","SAWS","Knysna/ SAWS",1991-06-01,14.125
"Knysna","SAWS","Knysna/ SAWS",1991-07-01,14.05
"Knysna","SAWS","Knysna/ SAWS",1991-08-01,13.983
"Knysna","SAWS","Knysna/ SAWS",1991-09-01,15.768
"Knysna","SAWS","Knysna/ SAWS",1991-10-01,17.023
"Knysna","SAWS","Knysna/ SAWS",1991-11-01,18.875
"Knysna","SAWS","Knysna/ SAWS",1991-12-01,20.883
"Knysna","SAWS","Knysna/ SAWS",1992-01-01,21.732
"Knysna","SAWS","Knysna/ SAWS",1992-02-01,21.446
"Knysna","SAWS","Knysna/ SAWS",1992-03-01,20.16
"Knysna","SAWS","Knysna/ SAWS",1992-04-01,18.138
"Knysna","SAWS","Knysna/ SAWS",1992-05-01,16.24
"Knysna","SAWS","Knysna/ SAWS",1992-06-01,16.352
"Knysna","SAWS","Knysna/ SAWS",1992-07-01,15.607
"Knysna","SAWS","Knysna/ SAWS",1992-08-01,14.38
"Knysna","SAWS","Knysna/ SAWS",1992-09-01,15.65
"Knysna","SAWS","Knysna/ SAWS",1992-10-01,15.667
"Knysna","SAWS","Knysna/ SAWS",1992-11-01,18.023
"Knysna","SAWS","Knysna/ SAWS",1992-12-01,20.062
"Knysna","SAWS","Knysna/ SAWS",1993-01-01,21.81
"Knysna","SAWS","Knysna/ SAWS",1993-02-01,22.263
"Knysna","SAWS","Knysna/ SAWS",1993-03-01,20.806
"Knysna","SAWS","Knysna/ SAWS",1993-04-01,15.433
"Knysna","SAWS","Knysna/ SAWS",1993-05-01,16.6
"Knysna","SAWS","Knysna/ SAWS",1993-06-01,15.647
"Knysna","SAWS","Knysna/ SAWS",1993-07-01,15.357
"Knysna","SAWS","Knysna/ SAWS",1993-08-01,15.344
"Knysna","SAWS","Knysna/ SAWS",1993-09-01,16
"Knysna","SAWS","Knysna/ SAWS",1993-10-01,15
"Knysna","SAWS","Knysna/ SAWS",1993-11-01,16.944
"Knysna","SAWS","Knysna/ SAWS",1993-12-01,19.083
"Knysna","SAWS","Knysna/ SAWS",1994-01-01,17.667
"Knysna","SAWS","Knysna/ SAWS",1994-02-01,16.636
"Knysna","SAWS","Knysna/ SAWS",1994-03-01,15.267
"Knysna","SAWS","Knysna/ SAWS",1994-04-01,16.773
"Knysna","SAWS","Knysna/ SAWS",1994-05-01,16.179
"Knysna","SAWS","Knysna/ SAWS",1994-06-01,14.633
"Knysna","SAWS","Knysna/ SAWS",1994-07-01,15.104
"Knysna","SAWS","Knysna/ SAWS",1994-08-01,14.79
"Knysna","SAWS","Knysna/ SAWS",1994-09-01,15.533
"Knysna","SAWS","Knysna/ SAWS",1994-10-01,16.887
"Knysna","SAWS","Knysna/ SAWS",1994-11-01,20
"Knysna","SAWS","Knysna/ SAWS",1994-12-01,18.839
"Knysna","SAWS","Knysna/ SAWS",1995-01-01,19.367
"Knysna","SAWS","Knysna/ SAWS",1995-02-01,20.5
"Knysna","SAWS","Knysna/ SAWS",1995-03-01,15.783
"Knysna","SAWS","Knysna/ SAWS",1995-04-01,13.783
"Knysna","SAWS","Knysna/ SAWS",1995-05-01,14.726
"Knysna","SAWS","Knysna/ SAWS",1995-06-01,13.733
"Knysna","SAWS","Knysna/ SAWS",1995-07-01,13.29
"Knysna","SAWS","Knysna/ SAWS",1995-08-01,15.833
"Knysna","SAWS","Knysna/ SAWS",1995-09-01,15.95
"Knysna","SAWS","Knysna/ SAWS",1995-10-01,16.895
"Knysna","SAWS","Knysna/ SAWS",1995-11-01,18.312
"Knysna","SAWS","Knysna/ SAWS",1995-12-01,16.893
"Knysna","SAWS","Knysna/ SAWS",1996-01-01,19.661
"Knysna","SAWS","Knysna/ SAWS",1996-02-01,19
"Knysna","SAWS","Knysna/ SAWS",1996-03-01,16.29
"Knysna","SAWS","Knysna/ SAWS",1996-04-01,14.667
"Knysna","SAWS","Knysna/ SAWS",1996-05-01,15.411
"Knysna","SAWS","Knysna/ SAWS",1996-06-01,14.183
"Knysna","SAWS","Knysna/ SAWS",1996-07-01,13.482
"Knysna","SAWS","Knysna/ SAWS",1996-08-01,13.79
"Knysna","SAWS","Knysna/ SAWS",1996-09-01,15.583
"Knysna","SAWS","Knysna/ SAWS",1996-10-01,16.645
"Knysna","SAWS","Knysna/ SAWS",1996-11-01,16.327
"Knysna","SAWS","Knysna/ SAWS",1996-12-01,19.625
"Knysna","SAWS","Knysna/ SAWS",1997-01-01,21.321
"Knysna","SAWS","Knysna/ SAWS",1997-02-01,21.596
"Knysna","SAWS","Knysna/ SAWS",1997-03-01,18.793
"Knysna","SAWS","Knysna/ SAWS",1997-04-01,17.483
"Knysna","SAWS","Knysna/ SAWS",1997-05-01,16.607
"Knysna","SAWS","Knysna/ SAWS",1997-06-01,14.833
"Knysna","SAWS","Knysna/ SAWS",1997-07-01,14.355
"Knysna","SAWS","Knysna/ SAWS",1997-08-01,14.9
"Knysna","SAWS","Knysna/ SAWS",1997-09-01,13.905
"Knysna","SAWS","Knysna/ SAWS",1997-10-01,16.72
"Knysna","SAWS","Knysna/ SAWS",1997-11-01,18.036
"Knysna","SAWS","Knysna/ SAWS",1997-12-01,17.4
"Knysna","SAWS","Knysna/ SAWS",1998-01-01,18.667
"Knysna","SAWS","Knysna/ SAWS",1998-02-01,17.339
"Knysna","SAWS","Knysna/ SAWS",1998-03-01,19.532
"Knysna","SAWS","Knysna/ SAWS",1998-04-01,18
"Knysna","SAWS","Knysna/ SAWS",1998-05-01,NA
"Knysna","SAWS","Knysna/ SAWS",1998-06-01,14.793
"Knysna","SAWS","Knysna/ SAWS",1998-07-01,NA
"Knysna","SAWS","Knysna/ SAWS",1998-08-01,NA
"Knysna","SAWS","Knysna/ SAWS",1998-09-01,NA
"Knysna","SAWS","Knysna/ SAWS",1998-10-01,NA
"Knysna","SAWS","Knysna/ SAWS",1998-11-01,NA
"Knysna","SAWS","Knysna/ SAWS",1998-12-01,NA
"Knysna","SAWS","Knysna/ SAWS",1999-01-01,20.033
"Knysna","SAWS","Knysna/ SAWS",1999-02-01,16.926
"Knysna","SAWS","Knysna/ SAWS",1999-03-01,17.774
"Knysna","SAWS","Knysna/ SAWS",1999-04-01,13.296
"Knysna","SAWS","Knysna/ SAWS",1999-05-01,18.161
"Knysna","SAWS","Knysna/ SAWS",1999-06-01,18
"Knysna","SAWS","Knysna/ SAWS",1999-07-01,15.433
"Knysna","SAWS","Knysna/ SAWS",1999-08-01,15.968
"Knysna","SAWS","Knysna/ SAWS",1999-09-01,17.357
"Knysna","SAWS","Knysna/ SAWS",1999-10-01,16.484
"Knysna","SAWS","Knysna/ SAWS",1999-11-01,17.6
"Knysna","SAWS","Knysna/ SAWS",1999-12-01,16.792
"Knysna","SAWS","Knysna/ SAWS",2000-01-01,14.935
"Knysna","SAWS","Knysna/ SAWS",2000-02-01,18.176
"Knysna","SAWS","Knysna/ SAWS",2000-03-01,NA
"Knysna","SAWS","Knysna/ SAWS",2000-04-01,16.412
"Knysna","SAWS","Knysna/ SAWS",2000-05-01,13.804
"Knysna","SAWS","Knysna/ SAWS",2000-06-01,13.283
"Knysna","SAWS","Knysna/ SAWS",2000-07-01,13.758
"Knysna","SAWS","Knysna/ SAWS",2000-08-01,15.419
"Knysna","SAWS","Knysna/ SAWS",2000-09-01,16.4
"Knysna","SAWS","Knysna/ SAWS",2000-10-01,18.226
"Knysna","SAWS","Knysna/ SAWS",2000-11-01,19.933
"Knysna","SAWS","Knysna/ SAWS",2000-12-01,21.065
"Knysna","SAWS","Knysna/ SAWS",2001-01-01,21.484
"Knysna","SAWS","Knysna/ SAWS",2001-02-01,19.982
"Knysna","SAWS","Knysna/ SAWS",2001-03-01,18.613
"Knysna","SAWS","Knysna/ SAWS",2001-04-01,16.45
"Knysna","SAWS","Knysna/ SAWS",2001-05-01,15.968
"Knysna","SAWS","Knysna/ SAWS",2001-06-01,15.8
"Knysna","SAWS","Knysna/ SAWS",2001-07-01,13.952
"Knysna","SAWS","Knysna/ SAWS",2001-08-01,15.29
"Knysna","SAWS","Knysna/ SAWS",2001-09-01,16.833
"Knysna","SAWS","Knysna/ SAWS",2001-10-01,18.887
"Knysna","SAWS","Knysna/ SAWS",2001-11-01,18.65
"Knysna","SAWS","Knysna/ SAWS",2001-12-01,NA
"Knysna","SAWS","Knysna/ SAWS",2002-01-01,22.613
"Knysna","SAWS","Knysna/ SAWS",2002-02-01,19.714
"Knysna","SAWS","Knysna/ SAWS",2002-03-01,19.968
"Knysna","SAWS","Knysna/ SAWS",2002-04-01,18.133
"Knysna","SAWS","Knysna/ SAWS",2002-05-01,16.467
"Knysna","SAWS","Knysna/ SAWS",2002-06-01,14.55
"Knysna","SAWS","Knysna/ SAWS",2002-07-01,14.952
"Knysna","SAWS","Knysna/ SAWS",2002-08-01,15.871
"Knysna","SAWS","Knysna/ SAWS",2002-09-01,16.8
"Knysna","SAWS","Knysna/ SAWS",2002-10-01,16.726
"Knysna","SAWS","Knysna/ SAWS",2002-11-01,18.45
"Knysna","SAWS","Knysna/ SAWS",2002-12-01,21.823
"Knysna","SAWS","Knysna/ SAWS",2003-01-01,22.871
"Knysna","SAWS","Knysna/ SAWS",2003-02-01,24.732
"Knysna","SAWS","Knysna/ SAWS",2003-03-01,22.242
"Knysna","SAWS","Knysna/ SAWS",2003-04-01,18.067
"Knysna","SAWS","Knysna/ SAWS",2003-05-01,17
"Knysna","SAWS","Knysna/ SAWS",2003-06-01,14.667
"Knysna","SAWS","Knysna/ SAWS",2003-07-01,14.29
"Knysna","SAWS","Knysna/ SAWS",2003-08-01,14.403
"Knysna","SAWS","Knysna/ SAWS",2003-09-01,15.6
"Knysna","SAWS","Knysna/ SAWS",2003-10-01,17.403
"Knysna","SAWS","Knysna/ SAWS",2003-11-01,19.85
"Knysna","SAWS","Knysna/ SAWS",2003-12-01,21.516
"Knysna","SAWS","Knysna/ SAWS",2004-01-01,23.355
"Knysna","SAWS","Knysna/ SAWS",2004-02-01,24.052
"Knysna","SAWS","Knysna/ SAWS",2004-03-01,21.419
"Knysna","SAWS","Knysna/ SAWS",2004-04-01,18.05
"Knysna","SAWS","Knysna/ SAWS",2004-05-01,16.677
"Knysna","SAWS","Knysna/ SAWS",2004-06-01,14.917
"Knysna","SAWS","Knysna/ SAWS",2004-07-01,14.177
"Knysna","SAWS","Knysna/ SAWS",2004-08-01,15.629
"Knysna","SAWS","Knysna/ SAWS",2004-09-01,16.717
"Knysna","SAWS","Knysna/ SAWS",2004-10-01,18.016
"Knysna","SAWS","Knysna/ SAWS",2004-11-01,21.117
"Knysna","SAWS","Knysna/ SAWS",2004-12-01,23.516
"Knysna","SAWS","Knysna/ SAWS",2005-01-01,21.4
"Knysna","SAWS","Knysna/ SAWS",2005-02-01,21.375
"Knysna","SAWS","Knysna/ SAWS",2005-03-01,20.871
"Knysna","SAWS","Knysna/ SAWS",2005-04-01,18.821
"Knysna","SAWS","Knysna/ SAWS",2005-05-01,16.175
"Knysna","SAWS","Knysna/ SAWS",2005-06-01,15.638
"Knysna","SAWS","Knysna/ SAWS",2005-07-01,15.387
"Knysna","SAWS","Knysna/ SAWS",2005-08-01,16.532
"Knysna","SAWS","Knysna/ SAWS",2005-09-01,17.017
"Knysna","SAWS","Knysna/ SAWS",2005-10-01,17.081
"Knysna","SAWS","Knysna/ SAWS",2005-11-01,19.2
"Knysna","SAWS","Knysna/ SAWS",2005-12-01,21.21
"Knysna","SAWS","Knysna/ SAWS",2006-01-01,17.839
"Knysna","SAWS","Knysna/ SAWS",2006-02-01,20.839
"Knysna","SAWS","Knysna/ SAWS",2006-03-01,20.597
"Knysna","SAWS","Knysna/ SAWS",2006-04-01,20.267
"Knysna","SAWS","Knysna/ SAWS",2006-05-01,16.081
"Knysna","SAWS","Knysna/ SAWS",2006-06-01,15.217
"Knysna","SAWS","Knysna/ SAWS",2006-07-01,13.871
"Knysna","SAWS","Knysna/ SAWS",2006-08-01,14.516
"Knysna","SAWS","Knysna/ SAWS",2006-09-01,15.7
"Knysna","SAWS","Knysna/ SAWS",2006-10-01,17.097
"Knysna","SAWS","Knysna/ SAWS",2006-11-01,18
"Knysna","SAWS","Knysna/ SAWS",2006-12-01,20.136
"Knysna","SAWS","Knysna/ SAWS",2007-01-01,22.312
"Knysna","SAWS","Knysna/ SAWS",2007-02-01,21.636
"Knysna","SAWS","Knysna/ SAWS",2007-03-01,NA
"Knysna","SAWS","Knysna/ SAWS",2007-04-01,15.694
"Knysna","SAWS","Knysna/ SAWS",2007-05-01,16.159
"Knysna","SAWS","Knysna/ SAWS",2007-06-01,16.042
"Knysna","SAWS","Knysna/ SAWS",2007-07-01,14.75
"Knysna","SAWS","Knysna/ SAWS",2007-08-01,14.875
"Knysna","SAWS","Knysna/ SAWS",2007-09-01,15.6
"Knysna","SAWS","Knysna/ SAWS",2007-10-01,NA
"Knysna","SAWS","Knysna/ SAWS",2007-11-01,15.661
"Knysna","SAWS","Knysna/ SAWS",2007-12-01,16.2
"Knysna","SAWS","Knysna/ SAWS",2008-01-01,15.919
"Knysna","SAWS","Knysna/ SAWS",2008-02-01,15.95
"Knysna","SAWS","Knysna/ SAWS",2008-03-01,15.75
"Knysna","SAWS","Knysna/ SAWS",2008-04-01,14.767
"Knysna","SAWS","Knysna/ SAWS",2008-05-01,NA
"Knysna","SAWS","Knysna/ SAWS",2008-06-01,14.423
"Knysna","SAWS","Knysna/ SAWS",2008-07-01,NA
"Knysna","SAWS","Knysna/ SAWS",2008-08-01,14.286
"Knysna","SAWS","Knysna/ SAWS",2008-09-01,14.958
"Knysna","SAWS","Knysna/ SAWS",2008-10-01,15.895
"Knysna","SAWS","Knysna/ SAWS",2008-11-01,15.861
"Knysna","SAWS","Knysna/ SAWS",2008-12-01,NA
"Knysna","SAWS","Knysna/ SAWS",2009-01-01,15.952
"Knysna","SAWS","Knysna/ SAWS",2009-02-01,16.4
"Knysna","SAWS","Knysna/ SAWS",2009-03-01,NA
"Knysna","SAWS","Knysna/ SAWS",2009-04-01,NA
"Knysna","SAWS","Knysna/ SAWS",2009-05-01,NA
"Knysna","SAWS","Knysna/ SAWS",2009-06-01,15.083
"Knysna","SAWS","Knysna/ SAWS",2009-07-01,14.177
"Knysna","SAWS","Knysna/ SAWS",2009-08-01,14.673
"Knysna","SAWS","Knysna/ SAWS",2009-09-01,15.35
"Knysna","SAWS","Knysna/ SAWS",2009-10-01,15.645
"Knysna","SAWS","Knysna/ SAWS",2009-11-01,17.25
"Knysna","SAWS","Knysna/ SAWS",2009-12-01,16.217
"Knysna","SAWS","Knysna/ SAWS",2010-01-01,21.017
"Knysna","SAWS","Knysna/ SAWS",2010-02-01,20.74
"Knysna","SAWS","Knysna/ SAWS",2010-03-01,17.161
"Knysna","SAWS","Knysna/ SAWS",2010-04-01,18.589
"Knysna","SAWS","Knysna/ SAWS",2010-05-01,15.667
"Knysna","SAWS","Knysna/ SAWS",2010-06-01,15.933
"Knysna","SAWS","Knysna/ SAWS",2010-07-01,15.597
"Knysna","SAWS","Knysna/ SAWS",2010-08-01,15.339
"Knysna","SAWS","Knysna/ SAWS",2010-09-01,16.328
"Knysna","SAWS","Knysna/ SAWS",2010-10-01,16.983
"Knysna","SAWS","Knysna/ SAWS",2010-11-01,18.5
"Knysna","SAWS","Knysna/ SAWS",2010-12-01,18.575
"Knysna","SAWS","Knysna/ SAWS",2011-01-01,17.7
"Knysna","SAWS","Knysna/ SAWS",2011-02-01,18.426
"Knysna","SAWS","Knysna/ SAWS",2011-03-01,19.597
"Knysna","SAWS","Knysna/ SAWS",2011-04-01,18.125
"Knysna","SAWS","Knysna/ SAWS",2011-05-01,NA
"Knysna","SAWS","Knysna/ SAWS",2011-06-01,NA
"Knysna","SAWS","Knysna/ SAWS",2011-07-01,15.463
"Knysna","SAWS","Knysna/ SAWS",2011-08-01,13.6
"Knysna","SAWS","Knysna/ SAWS",2011-09-01,15.733
"Knysna","SAWS","Knysna/ SAWS",2011-10-01,19.871
"Knysna","SAWS","Knysna/ SAWS",2011-11-01,21.672
"Knysna","SAWS","Knysna/ SAWS",2011-12-01,20
"Knysna","SAWS","Knysna/ SAWS",2012-01-01,22.632
"Knysna","SAWS","Knysna/ SAWS",2012-02-01,20.983
"Knysna","SAWS","Knysna/ SAWS",2012-03-01,21.161
"Knysna","SAWS","Knysna/ SAWS",2012-04-01,19.6
"Knysna","SAWS","Knysna/ SAWS",2012-05-01,NA
"Knysna","SAWS","Knysna/ SAWS",2012-06-01,15.365
"Knysna","SAWS","Knysna/ SAWS",2012-07-01,14.984
"Knysna","SAWS","Knysna/ SAWS",2012-08-01,15
"Knysna","SAWS","Knysna/ SAWS",2012-09-01,17.133
"Knysna","SAWS","Knysna/ SAWS",2012-10-01,18.2
"Knysna","SAWS","Knysna/ SAWS",2012-11-01,19.85
"Knysna","SAWS","Knysna/ SAWS",2012-12-01,20.075
"Knysna","SAWS","Knysna/ SAWS",2013-01-01,21.981
"Knysna","SAWS","Knysna/ SAWS",2013-02-01,21.696
"Knysna","SAWS","Knysna/ SAWS",2013-03-01,20.161
"Knysna","SAWS","Knysna/ SAWS",2013-04-01,16.233
"Knysna","SAWS","Knysna/ SAWS",2013-05-01,17.25
"Knysna","SAWS","Knysna/ SAWS",2013-06-01,14.607
"Knysna","SAWS","Knysna/ SAWS",2013-07-01,15.161
"Knysna","SAWS","Knysna/ SAWS",2013-08-01,15.097
"Knysna","SAWS","Knysna/ SAWS",2013-09-01,16.183
"Knysna","SAWS","Knysna/ SAWS",2013-10-01,19.387
"Knysna","SAWS","Knysna/ SAWS",2013-11-01,21.467
"Knysna","SAWS","Knysna/ SAWS",2013-12-01,22.016
"Knysna","SAWS","Knysna/ SAWS",2014-01-01,22.923
"Knysna","SAWS","Knysna/ SAWS",2014-02-01,21.839
"Knysna","SAWS","Knysna/ SAWS",2014-03-01,19.2
